Time,Price,Title
2021-01-20 06:40:00,99.5,Totally Reliable Delivery Service Deluxe Edition
2021-02-17 06:20:00,49.75,Totally Reliable Delivery Service Deluxe Edition
2021-03-04 05:20:00,99.5,Totally Reliable Delivery Service Deluxe Edition
2021-03-31 09:20:00,44.77,Totally Reliable Delivery Service Deluxe Edition
2021-04-01 20:32:44,44.77,Totally Reliable Delivery Service Deluxe Edition
2021-01-13 03:40:00,53.9,The Pillar: Puzzle Escape
2021-01-28 06:00:00,53.9,The Pillar: Puzzle Escape
2021-03-31 09:20:00,37.73,The Pillar: Puzzle Escape
2021-04-01 20:32:46,37.73,The Pillar: Puzzle Escape
2020-04-14 15:11:46,124.9,Moons of Madness
2020-08-19 06:20:00,74.94,Moons of Madness
2020-09-03 06:20:00,124.9,Moons of Madness
2020-09-27 02:20:00,159.9,Moons of Madness
2021-02-03 08:40:00,79.95,Moons of Madness
2021-02-18 07:00:00,159.9,Moons of Madness
2021-03-31 09:20:00,79.95,Moons of Madness
2021-04-01 20:32:47,79.95,Moons of Madness
2020-04-14 15:11:46,291.5,Persona®5 Royal Deluxe Edition
2020-06-03 06:20:01,218.62,Persona®5 Royal Deluxe Edition
2020-06-18 06:20:00,291.5,Persona®5 Royal Deluxe Edition
2020-07-22 06:20:00,218.62,Persona®5 Royal Deluxe Edition
2020-08-06 06:20:00,291.5,Persona®5 Royal Deluxe Edition
2020-08-27 06:20:00,189.47,Persona®5 Royal Deluxe Edition
2020-09-01 06:20:00,291.5,Persona®5 Royal Deluxe Edition
2020-11-30 07:20:01,145.75,Persona®5 Royal Deluxe Edition
2020-12-23 07:00:00,291.5,Persona®5 Royal Deluxe Edition
2021-03-31 09:20:00,131.17,Persona®5 Royal Deluxe Edition
2021-04-01 20:32:48,131.17,Persona®5 Royal Deluxe Edition
2020-08-20 02:20:00,179.9,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2020-11-21 13:40:00,120.53,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2020-12-01 05:20:00,179.9,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2020-12-22 08:20:01,89.95,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2021-01-20 06:40:00,179.9,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2021-02-17 06:20:00,134.92,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2021-03-04 05:20:00,179.9,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2021-03-31 09:20:00,59.36,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2021-04-01 20:32:49,59.36,eFootball PES 2021 SEASON UPDATE STANDARD EDITION
2020-08-13 02:20:00,62.5,Through the Darkest of Times
2020-12-22 08:20:01,50.0,Through the Darkest of Times
2021-01-20 06:40:00,62.5,Through the Darkest of Times
2021-02-17 06:20:00,46.87,Through the Darkest of Times
2021-03-04 05:20:00,62.5,Through the Darkest of Times
2021-03-31 09:20:00,37.5,Through the Darkest of Times
2021-04-01 20:32:50,37.5,Through the Darkest of Times
2020-06-09 02:20:00,41.5,Demon’s Tier+
2020-08-26 06:20:00,33.2,Demon’s Tier+
2020-09-10 06:20:00,41.5,Demon’s Tier+
2020-09-26 22:20:00,53.9,Demon’s Tier+
2020-12-22 08:20:01,40.42,Demon’s Tier+
2021-01-20 06:40:00,53.9,Demon’s Tier+
2021-03-31 09:20:00,37.73,Demon’s Tier+
2021-04-01 20:32:51,37.73,Demon’s Tier+
2020-04-14 15:11:46,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-05-22 06:20:00,299.12,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-05-27 06:20:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-07-22 06:20:00,261.73,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-08-06 06:20:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-09-02 06:20:00,261.73,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-09-17 06:20:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-09-30 06:20:01,205.64,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-10-15 04:30:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-11-21 13:40:00,205.64,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-12-01 05:20:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-01-05 07:20:00,205.64,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-01-20 06:40:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-02-10 06:40:00,205.64,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-02-25 08:00:00,373.9,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-03-31 09:20:00,186.95,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2021-04-01 20:32:52,186.95,ONE PIECE: PIRATE WARRIORS 4 Edição Deluxe
2020-04-14 15:11:46,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2020-06-03 06:20:01,187.42,Predator: Hunting Grounds Digital Deluxe Edition
2020-06-18 06:20:00,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2020-07-22 06:20:00,187.42,Predator: Hunting Grounds Digital Deluxe Edition
2020-08-06 06:20:00,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2020-08-27 06:20:00,187.42,Predator: Hunting Grounds Digital Deluxe Edition
2020-09-01 06:20:00,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2020-10-14 10:00:00,149.94,Predator: Hunting Grounds Digital Deluxe Edition
2020-11-03 08:30:00,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2020-11-30 07:20:01,149.94,Predator: Hunting Grounds Digital Deluxe Edition
2020-12-23 07:00:00,249.9,Predator: Hunting Grounds Digital Deluxe Edition
2021-02-03 00:20:00,249.5,Predator: Hunting Grounds Digital Deluxe Edition
2021-02-17 06:20:00,199.6,Predator: Hunting Grounds Digital Deluxe Edition
2021-03-04 05:20:00,249.5,Predator: Hunting Grounds Digital Deluxe Edition
2021-03-31 09:20:00,149.7,Predator: Hunting Grounds Digital Deluxe Edition
2021-04-01 20:32:54,149.7,Predator: Hunting Grounds Digital Deluxe Edition
2020-08-14 02:20:00,299.9,FAIRY TAIL Digital Deluxe
2020-10-30 07:00:00,209.93,FAIRY TAIL Digital Deluxe
2020-11-21 13:40:00,299.9,FAIRY TAIL Digital Deluxe
2021-03-31 09:20:00,209.93,FAIRY TAIL Digital Deluxe
2021-04-01 20:32:55,209.93,FAIRY TAIL Digital Deluxe
2021-01-19 18:40:00,26.9,JankBrain
2021-03-31 09:20:00,20.17,JankBrain
2021-04-01 20:32:56,20.17,JankBrain
2020-04-14 15:11:46,289.9,Ghost of Tsushima Digital Deluxe Edition
2020-07-17 02:20:01,319.9,Ghost of Tsushima Digital Deluxe Edition
2020-09-30 06:20:01,252.72,Ghost of Tsushima Digital Deluxe Edition
2020-10-15 04:30:00,319.9,Ghost of Tsushima Digital Deluxe Edition
2020-10-17 02:00:00,349.9,Ghost of Tsushima Digital Deluxe Edition
2020-11-21 13:40:00,248.42,Ghost of Tsushima Digital Deluxe Edition
2020-12-01 05:20:00,349.9,Ghost of Tsushima Digital Deluxe Edition
2020-12-22 08:20:01,248.42,Ghost of Tsushima Digital Deluxe Edition
2021-01-09 06:40:00,349.9,Ghost of Tsushima Digital Deluxe Edition
