Time,Price,Title
2020-04-14,41.22,Arizona Sunshine®
2020-04-29,164.9,Arizona Sunshine®
2020-05-06,49.47,Arizona Sunshine®
2020-05-20,164.9,Arizona Sunshine®
2020-07-22,61.01,Arizona Sunshine®
2020-08-06,164.9,Arizona Sunshine®
2020-09-09,41.22,Arizona Sunshine®
2020-09-24,164.9,Arizona Sunshine®
2020-09-26,214.9,Arizona Sunshine®
2020-11-21,79.51,Arizona Sunshine®
2020-12-01,214.9,Arizona Sunshine®
2020-12-22,42.98,Arizona Sunshine®
2021-01-20,214.9,Arizona Sunshine®
2021-02-17,53.72,Arizona Sunshine®
2021-03-04,214.9,Arizona Sunshine®
2021-03-31,64.47,Arizona Sunshine®
2021-04-01,64.47,Arizona Sunshine®
2020-04-14,124.9,DOOM VFR
2020-06-03,62.45,DOOM VFR
2020-06-18,124.9,DOOM VFR
2020-08-19,37.47,DOOM VFR
2020-09-03,124.9,DOOM VFR
2020-11-30,62.45,DOOM VFR
2020-12-23,124.9,DOOM VFR
2021-01-19,37.47,DOOM VFR
2021-02-04,124.9,DOOM VFR
2021-03-31,37.47,DOOM VFR
2021-04-01,37.47,DOOM VFR
2020-04-14,129.99,Loading Human - Chapter 1
2020-06-24,19.49,Loading Human - Chapter 1
2020-07-09,129.99,Loading Human - Chapter 1
2020-08-19,19.49,Loading Human - Chapter 1
2020-09-03,129.99,Loading Human - Chapter 1
2020-09-30,19.49,Loading Human - Chapter 1
2020-10-15,129.99,Loading Human - Chapter 1
2020-11-04,19.49,Loading Human - Chapter 1
2020-11-21,129.99,Loading Human - Chapter 1
2020-12-22,19.49,Loading Human - Chapter 1
2021-01-20,129.99,Loading Human - Chapter 1
2021-02-17,19.49,Loading Human - Chapter 1
2021-03-04,129.99,Loading Human - Chapter 1
2021-03-31,19.49,Loading Human - Chapter 1
2021-04-01,19.49,Loading Human - Chapter 1
2020-04-14,62.5,The Count Lucanor
2020-05-06,7.5,The Count Lucanor
2020-05-20,62.5,The Count Lucanor
2020-08-26,9.37,The Count Lucanor
2020-09-10,62.5,The Count Lucanor
2020-09-27,79.9,The Count Lucanor
2020-12-22,11.98,The Count Lucanor
2021-01-20,79.9,The Count Lucanor
2021-02-17,23.97,The Count Lucanor
2021-03-04,79.9,The Count Lucanor
2021-03-31,23.97,The Count Lucanor
2021-04-01,23.97,The Count Lucanor
2020-04-14,198.99,The Sims™ 4 Edição Festa Deluxe
2020-04-15,47.75,The Sims™ 4 Edição Festa Deluxe
2020-04-29,198.99,The Sims™ 4 Edição Festa Deluxe
2020-05-13,49.74,The Sims™ 4 Edição Festa Deluxe
2020-05-28,198.99,The Sims™ 4 Edição Festa Deluxe
2020-06-24,59.69,The Sims™ 4 Edição Festa Deluxe
2020-07-09,198.99,The Sims™ 4 Edição Festa Deluxe
2020-10-30,59.69,The Sims™ 4 Edição Festa Deluxe
2020-11-21,198.99,The Sims™ 4 Edição Festa Deluxe
2020-12-22,49.74,The Sims™ 4 Edição Festa Deluxe
2021-01-20,198.99,The Sims™ 4 Edição Festa Deluxe
2021-02-17,49.74,The Sims™ 4 Edição Festa Deluxe
2021-03-04,198.99,The Sims™ 4 Edição Festa Deluxe
2021-03-31,49.74,The Sims™ 4 Edição Festa Deluxe
2021-04-01,49.74,The Sims™ 4 Edição Festa Deluxe
2020-04-14,164.9,Demon Gaze II
2020-04-24,98.94,Demon Gaze II
2020-05-08,164.9,Demon Gaze II
2020-05-27,115.43,Demon Gaze II
2020-06-11,98.94,Demon Gaze II
2020-06-25,164.9,Demon Gaze II
2020-08-26,41.22,Demon Gaze II
2020-09-10,164.9,Demon Gaze II
2020-09-27,199.5,Demon Gaze II
2020-11-12,65.83,Demon Gaze II
2020-12-01,199.5,Demon Gaze II
2020-12-22,49.87,Demon Gaze II
2021-01-20,199.5,Demon Gaze II
2021-02-17,49.87,Demon Gaze II
2021-03-04,199.5,Demon Gaze II
2021-03-31,49.87,Demon Gaze II
2021-04-01,49.87,Demon Gaze II
2020-04-14,79.99,LEGO® Marvel Super Heroes 2
2020-04-29,31.99,LEGO® Marvel Super Heroes 2
2020-05-13,79.99,LEGO® Marvel Super Heroes 2
2020-06-03,31.99,LEGO® Marvel Super Heroes 2
2020-06-18,79.99,LEGO® Marvel Super Heroes 2
2020-08-05,23.99,LEGO® Marvel Super Heroes 2
2020-08-20,79.99,LEGO® Marvel Super Heroes 2
2021-01-05,19.99,LEGO® Marvel Super Heroes 2
2021-01-20,79.99,LEGO® Marvel Super Heroes 2
2021-02-17,23.99,LEGO® Marvel Super Heroes 2
2021-03-04,79.99,LEGO® Marvel Super Heroes 2
2021-03-31,19.99,LEGO® Marvel Super Heroes 2
2021-04-01,19.99,LEGO® Marvel Super Heroes 2
2020-04-14,83.5,Road Rage
2020-06-24,12.52,Road Rage
2020-07-09,83.5,Road Rage
2020-08-19,12.52,Road Rage
2020-09-03,83.5,Road Rage
2020-09-26,104.9,Road Rage
2020-09-30,15.73,Road Rage
2020-10-15,104.9,Road Rage
2020-11-04,15.73,Road Rage
2020-11-21,104.9,Road Rage
2020-12-22,15.73,Road Rage
2021-01-20,104.9,Road Rage
2021-02-17,15.73,Road Rage
2021-03-04,104.9,Road Rage
2021-03-31,15.73,Road Rage
2021-04-01,15.73,Road Rage
2020-04-14,158.99,Need for Speed™ Payback - Deluxe Edition
2020-04-29,52.46,Need for Speed™ Payback - Deluxe Edition
2020-05-13,158.99,Need for Speed™ Payback - Deluxe Edition
2020-08-19,55.64,Need for Speed™ Payback - Deluxe Edition
2020-09-03,158.99,Need for Speed™ Payback - Deluxe Edition
2021-01-05,79.49,Need for Speed™ Payback - Deluxe Edition
2021-01-20,158.99,Need for Speed™ Payback - Deluxe Edition
2021-02-17,47.69,Need for Speed™ Payback - Deluxe Edition
2021-03-04,158.99,Need for Speed™ Payback - Deluxe Edition
2021-03-31,79.49,Need for Speed™ Payback - Deluxe Edition
2021-04-01,79.49,Need for Speed™ Payback - Deluxe Edition
2020-04-14,79.99,Wuppo - Deluxe Edition
2021-03-31,15.99,Wuppo - Deluxe Edition
2021-04-01,15.99,Wuppo - Deluxe Edition
2020-04-14,89.99,Wuppo - Super Deluxe Edition
2021-03-31,17.99,Wuppo - Super Deluxe Edition
2021-04-01,17.99,Wuppo - Super Deluxe Edition
2020-04-14,299.9,Assassin’s Creed® Origins Gold Edition
2020-04-15,74.97,Assassin’s Creed® Origins Gold Edition
2020-04-29,299.9,Assassin’s Creed® Origins Gold Edition
2020-05-27,179.94,Assassin’s Creed® Origins Gold Edition
2020-06-11,299.9,Assassin’s Creed® Origins Gold Edition
2020-07-08,59.98,Assassin’s Creed® Origins Gold Edition
2020-07-23,299.9,Assassin’s Creed® Origins Gold Edition
2020-09-16,179.94,Assassin’s Creed® Origins Gold Edition
2020-10-01,299.9,Assassin’s Creed® Origins Gold Edition
2020-11-21,59.98,Assassin’s Creed® Origins Gold Edition
2020-12-01,299.9,Assassin’s Creed® Origins Gold Edition
2020-12-22,59.98,Assassin’s Creed® Origins Gold Edition
2021-01-09,299.9,Assassin’s Creed® Origins Gold Edition
2021-02-17,179.94,Assassin’s Creed® Origins Gold Edition
2021-03-04,299.9,Assassin’s Creed® Origins Gold Edition
2021-03-31,59.98,Assassin’s Creed® Origins Gold Edition
2021-04-01,59.98,Assassin’s Creed® Origins Gold Edition
2020-04-14,39.9,Hidden Agenda
2020-11-12,19.95,Hidden Agenda
2020-12-01,39.9,Hidden Agenda
2021-03-31,23.94,Hidden Agenda
2021-04-01,23.94,Hidden Agenda
2020-04-14,41.5,Knowledge is Power
2020-09-26,49.5,Knowledge is Power
2020-11-12,24.75,Knowledge is Power
2020-12-01,49.5,Knowledge is Power
2021-03-31,29.7,Knowledge is Power
2021-04-01,29.7,Knowledge is Power
2020-04-14,83.5,Rapala Fishing: Pro Series
2020-05-27,29.22,Rapala Fishing: Pro Series
2020-06-11,83.5,Rapala Fishing: Pro Series
2020-09-26,99.5,Rapala Fishing: Pro Series
2020-12-22,24.87,Rapala Fishing: Pro Series
2021-01-20,99.5,Rapala Fishing: Pro Series
2021-03-31,24.87,Rapala Fishing: Pro Series
2021-04-01,24.87,Rapala Fishing: Pro Series
2020-04-14,83.5,Yomawari: Midnight Shadows
2020-04-24,41.75,Yomawari: Midnight Shadows
2020-05-08,83.5,Yomawari: Midnight Shadows
2020-05-27,58.45,Yomawari: Midnight Shadows
2020-06-11,41.75,Yomawari: Midnight Shadows
2020-06-25,83.5,Yomawari: Midnight Shadows
2020-08-26,25.05,Yomawari: Midnight Shadows
2020-09-10,83.5,Yomawari: Midnight Shadows
2020-09-26,99.5,Yomawari: Midnight Shadows
2020-11-12,49.75,Yomawari: Midnight Shadows
2020-12-01,99.5,Yomawari: Midnight Shadows
2020-12-22,39.8,Yomawari: Midnight Shadows
2021-01-20,99.5,Yomawari: Midnight Shadows
2021-02-10,39.8,Yomawari: Midnight Shadows
2021-02-25,99.5,Yomawari: Midnight Shadows
2021-03-31,39.8,Yomawari: Midnight Shadows
2021-04-01,39.8,Yomawari: Midnight Shadows
2020-04-14,103.9,The Metronomicon: Slay the Dance Floor - Deluxe
2020-08-26,36.36,The Metronomicon: Slay the Dance Floor - Deluxe
2020-09-10,103.9,The Metronomicon: Slay the Dance Floor - Deluxe
2020-09-26,133.9,The Metronomicon: Slay the Dance Floor - Deluxe
2021-03-31,40.17,The Metronomicon: Slay the Dance Floor - Deluxe
2021-04-01,40.17,The Metronomicon: Slay the Dance Floor - Deluxe
2020-04-14,199.99,ELEX
2020-04-29,49.99,ELEX
2020-05-13,199.99,ELEX
2020-06-10,49.99,ELEX
2020-06-25,199.99,ELEX
2020-07-22,49.99,ELEX
2020-08-20,199.99,ELEX
2020-10-28,39.99,ELEX
2020-11-12,199.99,ELEX
2020-11-30,33.99,ELEX
2020-12-23,199.99,ELEX
2021-02-03,49.99,ELEX
2021-02-18,199.99,ELEX
2021-03-31,49.99,ELEX
2021-04-01,49.99,ELEX
2020-04-14,79.99,Gran Turismo Sport
2020-07-22,47.99,Gran Turismo Sport
2020-08-06,79.99,Gran Turismo Sport
2020-09-02,51.99,Gran Turismo Sport
2020-09-17,79.99,Gran Turismo Sport
2020-11-12,39.99,Gran Turismo Sport
2020-12-01,79.99,Gran Turismo Sport
2021-01-05,39.99,Gran Turismo Sport
2021-01-20,79.99,Gran Turismo Sport
2021-02-17,39.99,Gran Turismo Sport
2021-03-04,79.99,Gran Turismo Sport
2021-03-31,39.99,Gran Turismo Sport
2021-04-01,39.99,Gran Turismo Sport
2020-04-14,373.9,ARK: Survival Evolved Explorer’s Edition
2020-04-15,149.56,ARK: Survival Evolved Explorer’s Edition
2020-04-29,373.9,ARK: Survival Evolved Explorer’s Edition
2020-06-03,130.86,ARK: Survival Evolved Explorer’s Edition
2020-06-11,373.9,ARK: Survival Evolved Explorer’s Edition
2020-07-22,93.47,ARK: Survival Evolved Explorer’s Edition
2020-08-20,373.9,ARK: Survival Evolved Explorer’s Edition
2020-11-21,93.47,ARK: Survival Evolved Explorer’s Edition
2020-12-01,373.9,ARK: Survival Evolved Explorer’s Edition
2020-12-22,93.47,ARK: Survival Evolved Explorer’s Edition
2021-01-20,373.9,ARK: Survival Evolved Explorer’s Edition
2021-02-17,224.34,ARK: Survival Evolved Explorer’s Edition
2021-03-04,373.9,ARK: Survival Evolved Explorer’s Edition
2021-03-31,93.47,ARK: Survival Evolved Explorer’s Edition
2021-04-01,93.47,ARK: Survival Evolved Explorer’s Edition
2020-04-14,59.96,Fallout 4: Game of the Year Edition
2020-04-29,149.9,Fallout 4: Game of the Year Edition
2020-07-22,44.97,Fallout 4: Game of the Year Edition
2020-08-20,149.9,Fallout 4: Game of the Year Edition
2020-09-08,249.9,Fallout 4: Game of the Year Edition
2020-10-14,74.97,Fallout 4: Game of the Year Edition
2020-11-03,249.9,Fallout 4: Game of the Year Edition
2020-11-21,82.46,Fallout 4: Game of the Year Edition
2020-12-01,249.9,Fallout 4: Game of the Year Edition
2020-12-22,82.46,Fallout 4: Game of the Year Edition
2021-01-20,249.9,Fallout 4: Game of the Year Edition
2021-02-17,162.43,Fallout 4: Game of the Year Edition
2021-03-04,249.9,Fallout 4: Game of the Year Edition
2021-03-31,82.46,Fallout 4: Game of the Year Edition
2021-04-01,82.46,Fallout 4: Game of the Year Edition
2020-04-14,20.87,Blackguards 2
2020-04-29,83.5,Blackguards 2
2020-05-27,20.87,Blackguards 2
2020-06-11,83.5,Blackguards 2
2020-08-19,33.4,Blackguards 2
2020-09-03,83.5,Blackguards 2
2020-09-26,99.5,Blackguards 2
2020-10-28,24.87,Blackguards 2
2020-11-12,99.5,Blackguards 2
2020-12-22,24.87,Blackguards 2
2021-01-20,99.5,Blackguards 2
2021-03-31,24.87,Blackguards 2
2021-04-01,24.87,Blackguards 2
2020-04-14,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-04-29,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-05-27,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-06-11,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-07-08,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-07-23,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-07-23,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-07-23,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-09-30,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-10-15,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-11-21,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-12-01,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-12-22,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2021-01-09,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2021-02-10,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2021-02-25,179.99,Marvel vs. Capcom: Infinite - Standard Edition
2021-03-31,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2021-04-01,44.99,Marvel vs. Capcom: Infinite - Standard Edition
2020-04-14,119.9,Baja: Edge of Control HD
2020-04-29,35.97,Baja: Edge of Control HD
2020-05-13,119.9,Baja: Edge of Control HD
2020-06-17,35.97,Baja: Edge of Control HD
2020-07-02,119.9,Baja: Edge of Control HD
2020-10-28,29.97,Baja: Edge of Control HD
2020-11-12,119.9,Baja: Edge of Control HD
2020-12-22,23.98,Baja: Edge of Control HD
2021-01-20,119.9,Baja: Edge of Control HD
2021-02-17,17.98,Baja: Edge of Control HD
2021-03-04,119.9,Baja: Edge of Control HD
2021-03-31,29.97,Baja: Edge of Control HD
2021-04-01,29.97,Baja: Edge of Control HD
2020-04-14,41.5,Planet of the Eyes
2020-05-27,10.37,Planet of the Eyes
2020-06-11,41.5,Planet of the Eyes
2020-09-16,8.3,Planet of the Eyes
2020-10-01,41.5,Planet of the Eyes
2020-11-04,8.3,Planet of the Eyes
2020-11-21,41.5,Planet of the Eyes
2021-02-17,12.45,Planet of the Eyes
2021-03-04,41.5,Planet of the Eyes
2021-03-31,8.3,Planet of the Eyes
2021-04-01,8.3,Planet of the Eyes
2020-04-14,124.95,Ys VIII: Lacrimosa of DANA
2020-04-29,249.9,Ys VIII: Lacrimosa of DANA
2020-06-10,124.95,Ys VIII: Lacrimosa of DANA
2020-06-25,249.9,Ys VIII: Lacrimosa of DANA
2020-09-23,102.45,Ys VIII: Lacrimosa of DANA
2020-10-08,249.9,Ys VIII: Lacrimosa of DANA
2020-11-12,82.46,Ys VIII: Lacrimosa of DANA
2020-12-01,249.9,Ys VIII: Lacrimosa of DANA
2020-12-22,82.46,Ys VIII: Lacrimosa of DANA
2021-01-20,249.9,Ys VIII: Lacrimosa of DANA
2021-02-17,82.46,Ys VIII: Lacrimosa of DANA
2021-03-04,249.9,Ys VIII: Lacrimosa of DANA
2021-03-31,82.46,Ys VIII: Lacrimosa of DANA
2021-04-01,82.46,Ys VIII: Lacrimosa of DANA
2020-04-14,149.99,Dead Alliance™
2020-06-24,22.49,Dead Alliance™
2020-07-09,149.99,Dead Alliance™
2020-08-19,22.49,Dead Alliance™
2020-09-03,149.99,Dead Alliance™
2020-09-30,22.49,Dead Alliance™
2020-10-15,149.99,Dead Alliance™
2020-11-04,22.49,Dead Alliance™
2020-11-21,149.99,Dead Alliance™
2020-12-22,22.49,Dead Alliance™
2021-01-20,149.99,Dead Alliance™
2021-02-17,22.49,Dead Alliance™
2021-03-04,149.99,Dead Alliance™
2021-03-31,22.49,Dead Alliance™
2021-04-01,22.49,Dead Alliance™
2020-04-14,83.5,Dead Alliance™: Multiplayer Edition
2020-06-24,12.52,Dead Alliance™: Multiplayer Edition
2020-07-09,83.5,Dead Alliance™: Multiplayer Edition
2020-08-19,12.52,Dead Alliance™: Multiplayer Edition
2020-09-03,83.5,Dead Alliance™: Multiplayer Edition
2020-09-26,104.9,Dead Alliance™: Multiplayer Edition
2020-09-30,15.73,Dead Alliance™: Multiplayer Edition
2020-10-15,104.9,Dead Alliance™: Multiplayer Edition
2020-11-04,15.73,Dead Alliance™: Multiplayer Edition
2020-11-21,104.9,Dead Alliance™: Multiplayer Edition
2020-12-22,15.73,Dead Alliance™: Multiplayer Edition
2021-01-20,104.9,Dead Alliance™: Multiplayer Edition
2021-02-17,15.73,Dead Alliance™: Multiplayer Edition
2021-03-04,104.9,Dead Alliance™: Multiplayer Edition
2021-03-31,15.73,Dead Alliance™: Multiplayer Edition
2021-04-01,15.73,Dead Alliance™: Multiplayer Edition
2020-04-14,129.99,RESIDENT EVIL REVELATIONS
2020-05-13,51.99,RESIDENT EVIL REVELATIONS
2020-05-28,129.99,RESIDENT EVIL REVELATIONS
2020-07-01,51.99,RESIDENT EVIL REVELATIONS
2020-07-16,129.99,RESIDENT EVIL REVELATIONS
2020-09-23,51.99,RESIDENT EVIL REVELATIONS
2020-10-08,129.99,RESIDENT EVIL REVELATIONS
2020-11-30,51.99,RESIDENT EVIL REVELATIONS
2020-12-23,129.99,RESIDENT EVIL REVELATIONS
2021-01-19,51.99,RESIDENT EVIL REVELATIONS
2021-02-04,129.99,RESIDENT EVIL REVELATIONS
2021-03-31,51.99,RESIDENT EVIL REVELATIONS
2021-04-01,51.99,RESIDENT EVIL REVELATIONS
2020-04-14,83.5,The Metronomicon: Slay the Dance Floor
2020-08-26,29.22,The Metronomicon: Slay the Dance Floor
2020-09-10,83.5,The Metronomicon: Slay the Dance Floor
2020-09-26,104.9,The Metronomicon: Slay the Dance Floor
2021-03-31,31.47,The Metronomicon: Slay the Dance Floor
2021-04-01,31.47,The Metronomicon: Slay the Dance Floor
2020-04-14,83.5,Agents of Mayhem
2020-05-27,16.7,Agents of Mayhem
2020-06-11,83.5,Agents of Mayhem
2020-07-08,16.7,Agents of Mayhem
2020-07-23,83.5,Agents of Mayhem
2020-08-19,25.05,Agents of Mayhem
2020-09-03,83.5,Agents of Mayhem
2020-09-26,99.5,Agents of Mayhem
2020-10-28,34.82,Agents of Mayhem
2020-11-12,99.5,Agents of Mayhem
2020-12-22,19.9,Agents of Mayhem
2021-01-09,99.5,Agents of Mayhem
2021-02-03,19.9,Agents of Mayhem
2021-02-18,99.5,Agents of Mayhem
2021-03-31,14.92,Agents of Mayhem
2021-04-01,14.92,Agents of Mayhem
2020-04-14,65.99,Sonic Mania
2020-05-13,32.99,Sonic Mania
2020-05-28,65.99,Sonic Mania
2020-06-24,32.99,Sonic Mania
2020-07-09,65.99,Sonic Mania
2020-08-05,32.99,Sonic Mania
2020-08-20,65.99,Sonic Mania
2020-09-16,32.99,Sonic Mania
2020-10-01,65.99,Sonic Mania
2020-10-30,32.99,Sonic Mania
2020-11-21,65.99,Sonic Mania
2020-12-22,32.99,Sonic Mania
2021-01-20,65.99,Sonic Mania
2021-02-10,32.99,Sonic Mania
2021-02-25,65.99,Sonic Mania
2021-03-31,32.99,Sonic Mania
2021-04-01,32.99,Sonic Mania
2020-04-14,159.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-04-24,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-05-08,159.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-06-17,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-07-02,159.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-12-22,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2021-01-09,159.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2021-02-10,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2021-02-25,159.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2021-03-31,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2021-04-01,79.99,Mega Man Legacy Collection 1 and 2 Combo Pack
2020-04-14,79.9,Sine Mora EX
2020-04-29,15.98,Sine Mora EX
2020-05-13,79.9,Sine Mora EX
2020-06-10,15.98,Sine Mora EX
2020-06-25,79.9,Sine Mora EX
2020-09-30,19.97,Sine Mora EX
2020-10-15,79.9,Sine Mora EX
2020-12-22,31.96,Sine Mora EX
2021-01-20,79.9,Sine Mora EX
2021-02-17,23.97,Sine Mora EX
2021-03-04,79.9,Sine Mora EX
2021-03-31,23.97,Sine Mora EX
2021-04-01,23.97,Sine Mora EX
2020-04-14,41.5,Demetrios - The BIG Cynical Adventure
2020-06-10,6.22,Demetrios - The BIG Cynical Adventure
2020-06-25,41.5,Demetrios - The BIG Cynical Adventure
2020-08-26,6.22,Demetrios - The BIG Cynical Adventure
2020-09-10,41.5,Demetrios - The BIG Cynical Adventure
2020-09-27,53.9,Demetrios - The BIG Cynical Adventure
2020-12-22,5.39,Demetrios - The BIG Cynical Adventure
2021-01-20,53.9,Demetrios - The BIG Cynical Adventure
2021-03-31,10.78,Demetrios - The BIG Cynical Adventure
2021-04-01,10.78,Demetrios - The BIG Cynical Adventure
2020-04-14,61.5,Sundered®: Eldritch Edition
2020-05-13,15.37,Sundered®: Eldritch Edition
2020-05-28,61.5,Sundered®: Eldritch Edition
2020-07-01,15.37,Sundered®: Eldritch Edition
2020-07-16,61.5,Sundered®: Eldritch Edition
2020-10-14,15.37,Sundered®: Eldritch Edition
2020-11-03,61.5,Sundered®: Eldritch Edition
2020-11-30,12.3,Sundered®: Eldritch Edition
2020-12-23,61.5,Sundered®: Eldritch Edition
2021-02-03,12.3,Sundered®: Eldritch Edition
2021-02-18,61.5,Sundered®: Eldritch Edition
2021-03-31,15.37,Sundered®: Eldritch Edition
2021-04-01,15.37,Sundered®: Eldritch Edition
2020-04-14,39.9,That’s You!
2021-03-31,23.94,That’s You!
2021-04-01,23.94,That’s You!
2020-04-14,149.9,Crash Bandicoot™ N. Sane Trilogy
2020-04-15,74.95,Crash Bandicoot™ N. Sane Trilogy
2020-04-29,149.9,Crash Bandicoot™ N. Sane Trilogy
2020-06-17,74.95,Crash Bandicoot™ N. Sane Trilogy
2020-07-02,149.9,Crash Bandicoot™ N. Sane Trilogy
2020-07-22,74.95,Crash Bandicoot™ N. Sane Trilogy
2020-08-06,149.9,Crash Bandicoot™ N. Sane Trilogy
2020-09-26,179.5,Crash Bandicoot™ N. Sane Trilogy
2021-03-31,89.75,Crash Bandicoot™ N. Sane Trilogy
2021-04-01,89.75,Crash Bandicoot™ N. Sane Trilogy
2020-04-14,149.9,Pacote Familiar EA
2020-06-03,37.47,Pacote Familiar EA
2020-06-18,149.9,Pacote Familiar EA
2020-06-24,29.98,Pacote Familiar EA
2020-07-09,149.9,Pacote Familiar EA
2020-08-19,29.98,Pacote Familiar EA
2020-09-03,149.9,Pacote Familiar EA
2020-09-27,179.5,Pacote Familiar EA
2020-10-28,26.92,Pacote Familiar EA
2020-11-12,179.5,Pacote Familiar EA
2020-11-25,199.5,Pacote Familiar EA
2021-01-05,99.75,Pacote Familiar EA
2021-01-20,199.5,Pacote Familiar EA
2021-02-17,119.7,Pacote Familiar EA
2021-03-04,199.5,Pacote Familiar EA
2021-03-31,29.92,Pacote Familiar EA
2021-04-01,29.92,Pacote Familiar EA
2020-04-14,207.9,ARK: Survival Evolved
2020-04-15,62.37,ARK: Survival Evolved
2020-04-29,207.9,ARK: Survival Evolved
2020-06-03,41.58,ARK: Survival Evolved
2020-06-11,207.9,ARK: Survival Evolved
2020-07-22,51.97,ARK: Survival Evolved
2020-08-20,207.9,ARK: Survival Evolved
2020-11-21,41.58,ARK: Survival Evolved
2020-12-01,207.9,ARK: Survival Evolved
2020-12-22,41.58,ARK: Survival Evolved
2021-01-20,207.9,ARK: Survival Evolved
2021-02-17,124.74,ARK: Survival Evolved
2021-03-04,207.9,ARK: Survival Evolved
2021-03-31,41.58,ARK: Survival Evolved
2021-04-01,41.58,ARK: Survival Evolved
2020-04-14,103.9,DiRT 4
2020-07-22,20.78,DiRT 4
2020-08-20,103.9,DiRT 4
2020-09-26,124.5,DiRT 4
2020-12-22,24.9,DiRT 4
2021-01-20,124.5,DiRT 4
2021-02-24,99.5,DiRT 4
2021-03-31,24.87,DiRT 4
2021-04-01,24.87,DiRT 4
2020-04-14,33.4,The Elder Scrolls Online
2020-04-15,83.5,The Elder Scrolls Online
2020-06-03,33.4,The Elder Scrolls Online
2020-06-18,83.5,The Elder Scrolls Online
2020-08-05,41.75,The Elder Scrolls Online
2020-08-20,83.5,The Elder Scrolls Online
2020-09-23,33.4,The Elder Scrolls Online
2020-10-08,83.5,The Elder Scrolls Online
2020-11-30,33.4,The Elder Scrolls Online
2020-12-23,83.5,The Elder Scrolls Online
2021-02-03,33.4,The Elder Scrolls Online
2021-02-18,83.5,The Elder Scrolls Online
2021-03-31,33.4,The Elder Scrolls Online
2021-04-01,33.4,The Elder Scrolls Online
2020-04-14,41.58,TEKKEN 7
2020-04-15,207.9,TEKKEN 7
2020-06-03,41.58,TEKKEN 7
2020-06-18,207.9,TEKKEN 7
2020-07-22,41.58,TEKKEN 7
2020-08-06,207.9,TEKKEN 7
2020-09-23,41.58,TEKKEN 7
2020-10-08,207.9,TEKKEN 7
2020-10-30,41.58,TEKKEN 7
2020-11-21,207.9,TEKKEN 7
2020-12-22,41.58,TEKKEN 7
2021-01-20,207.9,TEKKEN 7
2021-02-10,41.58,TEKKEN 7
2021-02-25,207.9,TEKKEN 7
2021-03-31,41.58,TEKKEN 7
2021-04-01,41.58,TEKKEN 7
2020-04-14,119.9,Injustice™ 2
2020-04-29,35.97,Injustice™ 2
2020-05-13,119.9,Injustice™ 2
2020-06-03,29.97,Injustice™ 2
2020-06-18,119.9,Injustice™ 2
2021-03-31,29.97,Injustice™ 2
2021-04-01,29.97,Injustice™ 2
2020-04-14,41.5,Tango Fiesta
2020-09-27,53.9,Tango Fiesta
2020-12-22,10.78,Tango Fiesta
2021-01-20,53.9,Tango Fiesta
2021-02-17,16.17,Tango Fiesta
2021-03-04,53.9,Tango Fiesta
2021-03-31,16.17,Tango Fiesta
2021-04-01,16.17,Tango Fiesta
2020-04-14,83.5,The Surge
2020-05-06,25.05,The Surge
2020-05-20,83.5,The Surge
2020-08-26,20.87,The Surge
2020-09-10,83.5,The Surge
2020-09-27,99.5,The Surge
2020-11-12,24.87,The Surge
2020-12-01,99.5,The Surge
2021-01-19,24.87,The Surge
2021-02-04,99.5,The Surge
2021-03-31,24.87,The Surge
2021-04-01,24.87,The Surge
2020-04-14,164.9,Birthdays the Beginning
2020-04-24,65.96,Birthdays the Beginning
2020-05-08,164.9,Birthdays the Beginning
2020-05-27,107.18,Birthdays the Beginning
2020-06-11,65.96,Birthdays the Beginning
2020-06-25,164.9,Birthdays the Beginning
2020-08-26,41.22,Birthdays the Beginning
2020-09-10,164.9,Birthdays the Beginning
2020-09-26,199.5,Birthdays the Beginning
2020-11-12,65.83,Birthdays the Beginning
2020-12-01,199.5,Birthdays the Beginning
